"id","Bud.Cluster","Flower","Fruit","institutionCode","specificEpithet","recordedBy","eventDate","year","month","day","verbatimEventDate","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
2456431,0,7,22,"CAS","sativus","Raven, Peter H.; Thompson, Henry J.","6/4/59",1959,6,4,"June 4, 1959.","Los Angeles County","Santa Monica Mountains. Point Dume.",34.00000477,"-118.800905","WGS84 ",4001
2457183,0,5,1,"CAS","sativus","Hemphill, Fred","3/9/73",1973,3,9,"9-Mar-73","San Mateo County","San Carlos. North of Malabar Road and Melendy Drive.",37.49378508,"-122.2790923","WGS84 ",3999
2457381,2,15,8,"CAS","sativus","Newell, Gwendolan","7/8/14",1914,7,8,"July 8, 1914.","Monterey County","Pacific Grove.",36.62246,"-121.9227","WGS84",2000
375702,1,2,21,"SDSU","sativus","Bigelow, Ronald H.","5/4/62",1962,5,4,"5/4/62","San Diego","1/4 mile North of College Avenue on Mallard Rd.",32.72954,"-117.05541","WGS84",403
2462821,0,1,12,"CAS","sativus","Howell, John Thomas","5/18/63",1963,5,18,"18-May-63","Monterey County","2.5 miles south of Aromas.",36.85902,"-121.64139","WGS84",3000
375701,0,3,27,"SDSU","sativus","Bigelow, Ronald H.","5/10/62",1962,5,10,"5/10/62","San Diego","10 feet from main road along section of dead end road De Mar Slough, Del Mar.",32.97235,"-117.25407","WGS84",162
2460390,1,10,10,"CAS","sativus","Thomas, J. H.","6/24/54",1954,6,24,"Jun 24 1954","Santa Cruz County","Northern end of Hilton Airport between airstrip and highway.",37.15657076,"-122.1626958","WGS84 ",3999
2464854,1,10,25,"CAS","sativus","Howell, John Thomas","6/29/64",1964,6,29,"29-Jun-64","San Luis Obispo County","Cambria.",35.56407,"-121.07961","WGS84",2000
4567195,1,3,8,"SFSU","sativus","G. Batzli","6/27/62",1962,6,27,"27-Jun-62","San Francisco","19th Ave and Winston Dr., San Francisco",37.726958,"-122.474821","WGS84",301
1367998,2,17,16,"DAV","sativus","Gerald Dickinson","5/15/62",1962,5,15,"15-May-62","Los Angeles","Los Angeles County: Pierce College, Woodland Hills.",34.18337,"-118.57946","WGS84",400
376201,3,4,19,"SDSU","sativus","King, J.","7/2/62",1962,7,2,"7/2/62","San Diego","2600 Block of ?D? Avenue, National City.",32.66014,"-117.09626","WGS84",241
375700,2,13,8,"SDSU","sativus","Franks, Samuel R.","5/26/62",1962,5,26,"5/26/62","San Diego","Alvarado Canyon.",32.7783,"-117.054","WGS84",805
375690,0,5,23,"SDSU","sativus","Barber, C.C.","7/9/62",1962,7,9,"7/9/62","San Diego","About 6 miles north of U.S. Highway 80 on Mission Gorge Road. Near Mission Dam in Mission Gorge.",32.84199,"-117.04059","WGS84",402
4567200,0,8,4,"SFSU","sativus","Gary Fry","3/12/63",1963,3,12,"Mar. 12, 1963","San Mateo","San Bruno Mts. on Guadalupe Rd.",37.687401,"-122.435661","WGS84",1807
2500762,3,14,12,"CAS","sativus","Sanders, A. C.","3/25/05",2005,3,25,"25-Mar-05","San Diego County","South Coast: Batiquitos Lagoon Ecological Reserve, north side east of the I-5 Fwy Elev. given as 0-20ft.",33.09194444,"-117.2991667","WGS84",3999
2465925,0,3,15,"CAS","raphanistrum","Twisselmann, Ernest C.","4/1/59",1959,4,1,"April 1, 1959.","Kern County","Eastern San Joaquin Valley. Greenfield Road, 1.5 mile east of Pumpkin Center.",35.26677,"-119.0027","WGS84",2500
2465901,0,4,20,"CAS","sativus","Randall, Josephine D.","6/5/07",1907,6,5,"June 5th 1907","Santa Clara County","Santa Cruz Peninsula. Page Mill Road. Near Stanford University.",37.40652,"-122.15379","WGS84",5000
2767670,2,3,25,"CAS","raphanistrum","Stebbins, G. Ledyard","6/28/77",1977,6,28,"28-Jun-77","El Dorado County","Along El Dorado Road, 1/2 mi S of US Hwy 50 [exact location unknown]",38.69849707,"-120.8585164","WGS84 ",3999
1097620,1,19,31,"RSA","sativus","Geo. E. Julian","4/19/63",1963,4,19,"4/19/63","Los Angeles","Voorhis Campus, Cal Poly, San Dimas.",34.1105,"-117.80597","WGS84",4000
2866856,0,4,2,"MACF","sativus","Barbara Gittins","4/18/63",1963,4,18,"Apr. 18, 1963","Orange","West of L and M Nursery, Baker St. Between Fairview and Britstol",33.67995,"-117.89681","WGS84",1000
2767898,0,17,7,"CAS","raphanistrum","Webster, Grady L.; Pollak, Oren","3/22/92",1992,3,22,"22 Mar. 1992","Sacramento County","Cosumnes River Preserve Plant Inventory, Area 6, just E of Southern Pacific tracks; Willow Slough, #9",38.26666667,"-121.4333333","WGS84",3999
1367986,2,17,3,"DAV","raphanistrum","Gordon J. Pilone","4/15/63",1963,4,15,"15-Apr-63","Los Angeles","Los Angeles County: Diamond Bar Ranch, Brea Canyon. Santa Ana Mountain Range.",34.022725,"-117.829608","WGS84",4000
3904072,6,19,17,"LA","sativus","Harold Pirie","4/27/63",1963,4,27,"27-Apr-63","Los Angeles","Pierce College; Near Topham entrance of Pierce College, Woodland Hills",34.18337,"-118.57946","WGS84",400
2771952,4,3,8,"CAS","sativus","Griffith, Gerald","5/18/37",1937,5,18,"18-May-37","Kern County","S.P. Yards, San Joaquin Valley watershed",35.37721,"-118.99144","WGS84",300
202469,2,27,13,"OBI","sativus","Franscioni & Muscio","4/28/63",1963,4,28,"28-Apr-63","Monterey","5 mi SW of Gonzales on S. Franscioni ranch",36.440688,"-121.394921","WGS84",800
375691,0,1,21,"SDSU","sativus","Kasch, F.M.","5/9/63",1963,5,9,"5/9/63","San Diego","Carrol Rd., 5 miles from Miramar Rd.",32.88892,"-117.20278","WGS84",1610
3904071,1,10,56,"LA","raphanistrum","Harold Pirie","5/12/63",1963,5,12,"12-May-63","Los Angeles","Open grass field in disturbed soil just N of Desoto and Ventura in Woodland Hills",34.16961,"-118.58789","WGS84",2000
2772133,6,10,3,"CAS","sativus","Griffith, Gerald","3/22/37",1937,3,22,"22-Mar-37","San Luis Obispo County","National Guard Training Camp, Coast mountain range, Pacific Coast watershed",35.32574,"-120.73412","WGS84",750
2771954,3,1,2,"CAS","sativus","Griffith, Gerald","6/14/37",1937,6,14,"14-Jun-37","Kern County","S.P. Yards, San Joaquin Valley watershed",35.37721,"-118.99144","WGS84",300
375692,0,1,4,"SDSU","sativus","Waggoner, M.","7/15/63",1963,7,15,"7/15/63","San Diego","North of 9441 Alto Drive, Mount Helix area.",32.76991,"-116.99528","WGS84",161
5504845,0,2,14,"CAS","raphanistrum","Roos, John C.","4/22/52",1952,4,22,"22-Apr-52","San Bernardino County","Loma Linda; San Bernardino Valley.",34.05533,"-117.26123","WGS84",5500
202487,2,16,22,"OBI","sativus","R. D. Brister","2/29/64",1964,2,29,"29-Feb-64","San Luis Obispo","3 mi SE of San Luis Obispo on Johnson Ave",35.27418,"-120.64338","WGS84",1500
5504847,1,7,19,"CAS","raphanistrum","Fenstermaker, G.","4/15/63",1963,4,15,"15-Apr-63","Alameda County","Hayward campus site",37.6553,"−122.0567","WGS84",2000
5504849,1,1,3,"CAS","raphanistrum","Marshall , Lurlie E","7/23/66",1966,7,23,"23-Jul-66","Alameda County","27797 Mandarin Avenue, Hayward",37.62734,"-122.08066","WGS84",50
2960498,0,18,28,"IRVC","sativus","Joseph Scott","3/7/64",1964,3,7,"7-Mar-64","Santa Barbara","Area between southern beach and eastern finger of lagoon on campus of University of California at Santa Barbara, Goleta.",34.4069,"-119.84541","WGS84",300
5043016,2,11,17,"CAS","sativus","Riensche, David L.","5/10/84",1984,5,10,"5/10/84","Alameda County","Garin woods, Hayward.",37.63710551,"-122.0308122","WGS84 ",2239
1032722,0,2,1,"RSA","sativus","G. Wallace","4/18/64",1964,4,18,"4/18/64","San Bernardino","Victorville area.",34.53595,"-117.29436","WGS84",7000
5504850,2,13,10,"CAS","sativus","Hammond , L.","4/7/74",1974,4,7,"4/7/74","Humboldt County","McKinleyville, near Redwood Forest",40.93925,"-124.09243","WGS84",5000
3792161,0,7,24,"FSC","raphanistrum","James Hodge","5/3/64",1964,5,3,"3-May-64","Fresno","Copper Avenue 4 miles north of Fresno State College, at edge of cultivated field. One mile east of Willow Avenue.",36.82267,"-119.53091","WGS84",2000
3792169,0,3,17,"FSC","raphanistrum","Jake Krahn","5/7/64",1964,5,7,"7-May-64","Fresno","Growing on a vacant lot on the West side of Chestnut Avenue. Between Butler and Ventura Avenues.",36.7323,"-119.74061","WGS84",500
5504852,3,22,9,"CAS","sativus","Oliver, John","4/12/70",1970,4,12,"4/12/70","Marin County","Stinson Beach",37.9004,"-122.65133","WGS84",3000
5504853,0,5,1,"CAS","sativus","Rodrigues, Bob","4/19/70",1970,4,19,"19-Apr-70","Marin County","Olema Marsh",38.05675,"-122.81299","WGS84",1000
5504851,3,9,9,"CAS","sativus","Bullock, Barbara","4/18/62",1962,4,18,"18-Apr-62","Los Angeles County","San Pedro",33.72113,"-118.29113","WGS84",4000
5504854,3,10,4,"CAS","sativus","Booth, Ernest","3/16/65",1965,3,16,"16-Mar-65","San Diego County","Escondido, Mt. Isreal Road",33.06171,"-117.13397","WGS84",1000
5504855,2,11,5,"CAS","sativus","Hobson, Jean","4/8/62",1962,4,8,"4/8/62","San Joaquin County","Holt, California",37.93485,"-121.4269","WGS84",2000
5504856,3,6,15,"CAS","sativus","King, David L.","4/27/62",1962,4,27,"4/27/62","San Joaquin County","Stockton",37.95998,"-121.28977","WGS84",8000
5504859,3,5,8,"CAS","sativus","Kennedy, Edith C.","5/11/69",1969,5,11,"11-May-69","Alameda County","Walpert Ridge",37.63615,"-121.97336","WGS84",7000
5504857,2,11,18,"CAS","sativus","Avale, Tom","5/5/62",1962,5,5,"5/5/62","San Joaquin County","Clements",38.19025,"-121.0873","WGS84",1500
5504861,0,14,6,"CAS","sativus","Kopperdahl, F.","5/18/63",1963,5,18,"5/18/63","Alameda County","Hayward Avenue, Hayward",37.65171,"-122.04049","WGS84",2500
304568,0,2,19,"UCSB","sativus","Myrick, Donald","7/27/64",1964,7,27,"27-Jul","Mendocino","Rockport on Highway #1",39.739,"-123.815","NAD83",1000
2866858,3,5,18,"MACF","sativus","Marsha A. Miller","10/16/64",1964,10,16,"Oct. 16, 1964","Los Angeles","South of Leffingwell Road near the intersection of Stamy Rd. on the R. E. Miller Property. Near edge of bank in front of house.",33.9274,"-118.0062","WGS84",150
3792174,2,5,19,"FSC","raphanistrum","Susan Walker","10/17/64",1964,10,17,"17-Oct-64","Sonoma","Off of a dirt road past a young vineyard on the righ-hand side of Highway 116, 0.5 mile east of Rio Nido.",38.50885,"-122.94911","WGS84",4000
2866696,1,4,12,"MACF","sativus","Ted Mills","11/1/64",1964,11,1,"11/1/64","Orange","3 miles north of the town El Toro by El Toro Blvd.",33.66312,"-117.63587","WGS84",5000
2866560,0,5,13,"MACF","sativus","Patricia Sawyer","12/13/64",1964,12,13,"12/13/64","Orange","Paralleling the Santa Ana Freeway between Brookhurst Rd and Euclid ave.",33.84006,"-117.95069","WGS84",1000
2866720,0,4,5,"MACF","sativus","Lanny Southard","1964-12-00",1964,12,0,"Dec., 1964","Orange","Near Cal. State at Fullerton",33.883275,"-117.885513","WGS84",1233
5504862,0,4,12,"CAS","sativus","","5/17/64",1964,5,17,"17-May-64","Alameda County","Grizzly Peak Blvd., Berkeley",37.85376,"-122.2329","WGS84",7000
631791,2,2,0,"IRVC","sativus","M. Savage (HS)","2/20/65",1965,2,20,"20-Feb-65","Orange","Corona del Mar, Irvine Terrace",33.605916,"-117.880434","WGS84",427
5504863,1,17,3,"CAS","sativus","Harvey, B.","5/6/62",1962,5,6,"6-May-62","Alameda County","Hayward",37.66883,"-122.08045","WGS84",3000
5504865,4,6,2,"CAS","sativus","Blankinship, Tom","5/20/70",1970,5,20,"5/20/70","Alameda County","Washington Blvd., Fremont.",37.53143,"-121.93933","WGS84",2000
202499,0,6,2,"OBI","sativus","V. L. Holland","3/19/65",1965,3,19,"19-Mar-65","Santa Barbara","8 mi N of Lompoc on hwy 1",34.78277,"-120.46492","WGS84",4000
1443133,5,26,3,"UCR","sativus","Ronald H. Sauer","3/1/65",1965,3,1,"3/1/65","Riverside","west end of Big Springs Road",33.9750161,"-117.3175365","WGS84 ",4001
2960501,1,1,6,"IRVC","sativus","Janet Morgan (HS)","3/20/65",1965,3,20,"20-Mar-65","Orange","Costa Mesa, 17th St. and Irvine",33.628483,"-117.908642","WGS84",3999
631782,0,2,5,"IRVC","sativus","B. Mawdsley (HS)","3/21/65",1965,3,21,"21-Mar-65","Orange","Pacific Coast highway between Laguna and San Clemente",33.4888,"-117.69884","WGS84",10000
5504866,3,1,0,"CAS","sativus","Erickson, Randy","5/17/71",1971,5,17,"5/17/71","Alameda County","Dollar Ct and Harder Road, Hawyard",37.65082,"-122.06834","WGS84",100
631769,2,7,13,"IRVC","sativus","L. Aldis (HS)","3/27/65",1965,3,27,"27-Mar-65","Orange","Huntington Beach; Brookhurst and Victoria",33.650482,"-117.953823","WGS84",301
5504867,0,10,13,"CAS","sativus","Wilcox, Mary Lou","5/26/64",1964,5,26,"26-May-64","Alameda County","2 miles south of Pleasanton, California.",37.62601,"-121.86659","WGS84",3000
631773,0,2,0,"IRVC","sativus","M. Cadnum (HS)","4/1/65",1965,4,1,"1-Apr-65","Orange","COSTA MESA, Knowell Pl.",33.649652,"-117.923363","WGS84",136
631787,2,8,4,"IRVC","sativus","Dan Orr (HS)","3/27/65",1965,3,27,"27-Mar-65","Orange","Trabuco road, 3 miles east of el toro marine base",33.64307915,"-117.6857627","WGS84 ",3500
2061832,1,4,13,"CHSC","raphanistrum","P. Delaplane","4/3/65",1965,4,3,"4/3/65","Shasta","Ca 4 mi SW of Bella Vista on Bella Vista cut-off.",40.624722,"-122.303889","NAD83",402
631784,1,4,4,"IRVC","sativus","Bruce Reynolds (HS)","4/3/65",1965,4,3,"3-Apr-65","Orange","Corona Del Mar, Lincoln Jr. High-school",33.609924,"-117.86169","WGS84",306
1808949,0,8,3,"HSC","sativus","S.J. Hawks","4/3/65",1965,4,3,"3-Apr-65","Humboldt","W of Eureka City Airport",40.80478,"-124.1298","WGS84",750
631766,0,5,6,"IRVC","sativus","S. Gilbert (HS)","4/3/65",1965,4,3,"3-Apr-65","Orange","Costa Mesa: 2472 Elden Ave.",33.657804,"-117.89849","WGS84",3999
1808960,0,5,10,"HSC","sativus","W.F. Nickel","4/3/65",1965,4,3,"3-Apr-65","Humboldt","1 mi. N of Orick on Hwy. 101",41.299604,"-124.051035","WGS84",795
2960494,0,3,5,"IRVC","raphanistrum","C. Hooven (HS)","4/10/65",1965,4,10,"10-Apr-65","Orange","Spruce and Palisades",33.658094,"-117.870085","WGS84",300
631783,1,9,13,"IRVC","sativus","Pat Rolfe (HS)","4/7/65",1965,4,7,"7-Apr-65","Orange","Newport Beach, Back Bay",33.637985,"-117.890384","WGS84",3000
2061760,1,3,6,"CHSC","raphanistrum","P. Delaplane","3/27/65",1965,3,27,"3/27/65","Butte","In field at corner of Cactus and Manzanita. W. side of Cactus. Chico.",39.760833,"-121.810833","NAD83",402
631763,0,8,7,"IRVC","sativus","Polly Brecht (HS)","4/3/65",1965,4,3,"3-Apr-65","Orange","NEWPORT BEACH, Redlands Dr. and Cherry Tree Lane",33.650341,"-117.895398","WGS84",100
631790,3,5,18,"IRVC","sativus","L. Stilgenbauer (HS)","4/10/65",1965,4,10,"10-Apr-65","Orange","Corona Del Mar, 339 Milford Dr. (In canyon)",33.59064,"-117.86229","WGS84",93
631778,1,23,18,"IRVC","sativus","Robin Hobson (HS)","4/10/65",1965,4,10,"10-Apr-65","Orange","Santa Ana Heights, 2431 Mesa Drive",33.652324,"-117.874754","WGS84",3999
1808927,4,11,21,"HSC","sativus","D.A. Shally","4/10/65",1965,4,10,"10-Apr-65","San Joaquin","0.25 mi. W of Oak Grove Resort, Hwy. 26, Linden Rd.",38.02034,"-121.08489","WGS84",3000
2960497,0,7,0,"IRVC","sativus","John Schram","4/11/65",1965,4,11,"11-Apr-65","Santa Barbara","Santa Ynez.",34.61437943,"-120.0808444","WGS84 ",3000
5504868,3,25,14,"CAS","sativus","Hoppes, Bill","5/12/73",1973,5,12,"12-May-73","Alameda County","Coyote Hills Regional Park",37.55184,"-122.09995","WGS84",3000
610287,0,6,37,"SFV","raphanistrum","M. L. Vincent","4/16/65",1965,4,16,"16-Apr-65","Butte","Sierra Nevada; Pentz Road, 0.5 miles south of Pentz store.",39.64986365,"-121.5910498","WGS84 ",1000
5504869,2,3,1,"CAS","sativus","Stone, Robert E.","4/16/82",1982,4,16,"17-Apr-82","Alameda County","1 mile south of Alvarado-Niles Blvd, Fremont",37.58082,"-122.02926","WGS84",4000
631772,1,5,1,"IRVC","sativus","E. P. Cowper (HS)","4/14/65",1965,4,14,"14-Apr-65","Orange","Newport Beach, Corona del Mar High School",33.634224,"-117.877951","WGS84",307
631760,0,2,6,"IRVC","raphanistrum","L. McCabe (HS)","4/17/65",1965,4,17,"17-Apr-65","Orange","Laguna Canyon",33.590824,"-117.761681","WGS84",6000
631761,0,1,12,"IRVC","sativus","P. McClellan (HS)","4/23/65",1965,4,23,"23-Apr-65","Orange","Newport Beach, Back bay",33.63597,"-117.8908","WGS84",2500
631786,0,0,1,"IRVC","sativus","Don Pfirrmann (HS)","4/28/65",1965,4,28,"28-Apr-65","Orange","Costa Mesa, Delmar and Fairview Dr.",33.663828,"-117.907472","WGS84",200
3792175,0,2,15,"FSC","raphanistrum","Daniel Brown","5/22/65",1965,5,22,"22-May-65","Fresno","This plant was found along ditch on Barstow Street just west of Fresno State College.",36.81548,"-119.7464","WGS84",3000
631777,1,1,1,"IRVC","sativus","C. Hooven (HS)","4/17/65",1965,4,17,"17-Apr-65","Orange","Santa Ana Heights, Spruce and Palisades",33.658274,"-117.86989","WGS84",100
2960503,0,2,9,"IRVC","sativus","Bob Savage (HS)","5/15/65",1965,5,15,"15-May-65","Orange","Newport Beach",33.62863,"-117.874702","WGS84",7500
375694,0,6,16,"SDSU","sativus","Hanshaw, Pat R.","5/7/65",1965,5,7,"5/7/65","San Diego","Adjacent to Montezuma Rd. and E. of Fallview Dr. at corner of lower parking lot of State College Campus.",32.77113,"-117.06547","WGS84",161
3792177,0,4,14,"FSC","raphanistrum","Alma Toroian","7/3/65",1965,7,3,"3-Jul-65","Fresno","Corner of Copper and Peach in Fresno.",36.89586,"-119.72026","WGS84",300
1808970,0,9,20,"HSC","sativus","David Porter","5/22/65",1965,5,22,"22-May-65","Santa Barbara","Junction of Hwy. 154 and Foothill Rd.",34.45136,"-119.76234","WGS84",400
2866502,1,1,0,"MACF","sativus","L. Fountain","2/18/66",1966,2,18,"2/18/66","Orange","Field on the northwest corner of State College Blvd., and Rolling Hills Dr., Fullerton.",33.90395,"-117.89038","WGS84",100
5504870,5,2,5,"CAS","sativus","Langewis, Johan","4/8/75",1975,4,8,"8-Apr-75","Alameda County","1/2 mile south of California State University, Hayward",37.64615,"-122.05346","WGS84",800
1294395,2,10,19,"CSUSB","sativus","Steve Stadler","3/2/66",1966,3,2,"2-Mar-66","Riverside","Riverside city. Found in open field west of the corner of Blain Street and Canyon Crest. 50 yards from corner in back of a house.",33.98288889,"-117.3311944","WGS84",250
2030475,2,6,1,"CHSC","raphanistrum","Lowell Ahart","3/15/66",1966,3,15,"3/15/66","Butte","Peter Ahart Ranch, Honcut.",39.351111,"-121.520556","NAD83",402
610293,1,6,6,"SFV","sativus","W. A. Kelley","3/2/66",1966,3,2,"2-Mar-66","Los Angeles","Los Angles Basin; Los Angeles, West Los Angeles. Lot north of Sunset Blvd. on Sepulveda.",34.07000538,"-118.4708973","WGS84 ",1000
3428915,1,15,5,"UCJEPS","sativus","John T. Doyen","3/27/66",1966,3,27,"Mar 27 1966","Marin","1 mi s of Alpine Dam",37.938578,"-122.647592","WGS84",1703
5504871,4,12,7,"CAS","sativus","Brack, Regina Chong","4/27/66",1966,4,27,"27-Apr-66","Alameda County","Castro Valley, 5 miles from Cal State College",37.69466,"-122.08583","WGS84",2000
202456,1,8,2,"OBI","sativus","Bill Arbaugh","3/30/66",1966,3,30,"30-Mar-66","Los Angeles","Pierce College Native Arboritum",34.18337,"-118.57946","WGS84",400
1808938,1,13,18,"HSC","sativus","F. Demostene","4/1/66",1966,4,1,"1-Apr-66","Sonoma","2 mi. E of Healdsburg",38.623969,"-122.827155","WGS84",684
5504872,3,2,0,"CAS","sativus","Allen, Robert C.","4/1/66",1966,4,1,"4/1/66","Alameda County","East Avenue Park, East Avenue, Hayward",37.66681,"-122.04432","WGS84",300
5504874,1,4,18,"CAS","sativus","Duran, Eddon","6/30/66",1966,6,30,"30-Jun-66","Alameda County","A street, Hayward. Evelation near sea level.",37.67098,"-122.094","WGS84",2500
5569673,0,25,2,"CAS","sativus","Ferguson, Virginia","4/23/63",1963,4,23,"23-Apr-63","Alameda County","Alameda State College Campus, Hayward",37.65687,"-122.05417","WGS84",650
3801169,2,9,10,"CSLA","sativus","Kell Jensen","5/15/66",1966,5,15,"15-May-66","Orange","1/3 mi N of San Juan Capistrano.",33.5058,"-117.6643","WGS84",200
5569675,2,4,5,"CAS","sativus","Nuddleman, M. Edward","4/20/62",1962,4,20,"4/20/62","Alameda County","Oakland",37.81211,"-122.24704","WGS84",8000
375695,0,2,15,"SDSU","raphanistrum","Morgan, Charlie E.","6/3/66",1966,6,3,"6/3/66","San Diego","Collected on south side of Federal Blvd., below KOGO towers.",32.72035,"-117.0997","WGS84",241
5504875,6,7,8,"CAS","sativus","Chan, Peggy","5/18/64",1964,5,18,"18-May-64","Alameda County","Tennyson Road, Hayward",37.6315,"-122.07886","WGS84",2500
5569678,0,2,0,"CAS","sativus","Justino, Nikki","8/6/66",1966,8,6,"6-Aug-66","Alameda County","Lake Chabot, Castro Valley",37.72569,"-122.11042","WGS84",2000
5569681,2,11,3,"CAS","sativus","Butler, Rene","4/18/82",1982,4,18,"18-Apr-82","Contra Costa County","San Pablo Dam Road, San Pablo",37.9336,"-122.26983","WGS84",6000
3792163,1,9,32,"FSC","raphanistrum","Dennis Hill","7/4/66",1966,7,4,"4-Jul-66","Kings","Collected at the corner of Twelfth and Fargo Avenues in Hanford. Growing on the northwest side of the intersection on the edge of the road and in the field itself.",36.35717,"-119.67288","WGS84",100
